# num_greedy 30
251 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
252 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
253 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
254 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
255 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
256 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
257 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
258 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
259 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
260 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
261 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
262 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
263 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
264 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
265 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
266 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
267 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
268 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
269 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
270 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
271 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
272 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
273 ; 671.0 ; [ 8.6492659  21.28516141 21.75526858 21.64648489 19.59116351  6.52645901]
